id,seed_word,emotion_labels,polarity_labels,primary_emotion,generated_sentence,style_register,length_bucket,length_rule,language,llm_model,prompt_version,generation_round,n_words
95,martial,"[""anger""]",[],anger,The martial display caused a huge outburst of rage. I hate this aggressive behavior greatly.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,15
96,meddle,"[""anger""]","[""negative""]",anger,He tried to meddle in the argument and caused a huge fight.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,12
97,mutter,"[""anger""]","[""negative""]",anger,She began to mutter harsh words under her breath during the meeting.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,12
98,noisy,"[""anger""]","[""negative""]",anger,The loud machinery made a very noisy sound today. My patience snapped because of the constant noise. That harsh racket truly infuriated me now.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,24
99,patter,"[""anger""]","[""negative""]",anger,The relentless tapping caused a noisy patter on the window glass. I became extremely angry about that irritating sound. This constant hitting is completely unacceptable.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,25
100,accelerate,"[""anticipation""]",[],anticipation,The car began to accelerate toward the finish line quickly now.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
101,acquiring,"[""anticipation""]","[""positive""]",anticipation,She felt a thrill while acquiring the needed tools for the project.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,12
102,addresses,"[""anticipation""]","[""positive""]",anticipation,The map addresses the hidden location for our next journey.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
103,adventure,"[""anticipation""]","[""positive""]",anticipation,This new book promises a thrilling adventure around the world.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
104,airport,"[""anticipation""]",[],anticipation,"The plane is now at the airport, and we wait for takeoff soon.",plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,13
105,angling,"[""anticipation""]","[""negative""]",anticipation,We prepare the rods for angling as the morning light begins to break.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,13
106,appeal,"[""anticipation""]",[],anticipation,The final presentation will appeal to the judges greatly now.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
107,applicant,"[""anticipation""]",[],anticipation,The eager applicant is about to receive the good news soon.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
108,arouse,"[""anticipation""]","[""positive""]",anticipation,The music began to arouse a strong sense of waiting for the show.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,13
109,arrival,"[""anticipation""]",[],anticipation,We are eagerly awaiting the arrival of the delivery truck now.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
110,arrive,"[""anticipation""]",[],anticipation,The package will arrive very soon for the big event.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
111,astrologer,"[""anticipation""]","[""positive""]",anticipation,The astrologer will reveal the future during the reading.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,9
112,astronomer,"[""anticipation""]","[""positive""]",anticipation,The astronomer waited eagerly for the distant celestial event to appear.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
113,attainable,"[""anticipation""]","[""positive""]",anticipation,We know the goal is attainable after all this careful planning now.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,12
114,attempt,"[""anticipation""]",[],anticipation,She will attempt the difficult climb to reach the summit soon.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
115,await,"[""anticipation""]",[],anticipation,We await the final results of the long-awaited experiment now.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
116,begun,"[""anticipation""]",[],anticipation,The exciting journey has just begun now for everyone to see.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
117,biennial,"[""anticipation""]",[],anticipation,The special event will happen again in the next biennial gathering.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
118,board,"[""anticipation""]",[],anticipation,The team waited eagerly for the final board decision to be announced now.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,13
119,broadside,"[""anticipation""]","[""negative""]",anticipation,We anticipate the strong broadside attack starting very soon in the game.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,12
120,bruise,"[""anticipation""]","[""negative""]",anticipation,The small bruise showed the impact of the sudden fall clearly now.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,12
121,bugle,"[""anticipation""]",[],anticipation,"The distant bugle sounded, signaling the imminent arrival of guests.",plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
122,career,"[""anticipation""]","[""positive""]",anticipation,She felt a strong sense of anticipation for her new career opportunity today.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,13
123,clock,"[""anticipation""]",[],anticipation,The ticking clock signaled the exciting start of the big event.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
124,clue,"[""anticipation""]",[],anticipation,A small clue suggested the big event was about to happen soon.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,12
125,coming,"[""anticipation""]",[],anticipation,The exciting moment is coming right around the corner now.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
126,conjecture,"[""anticipation""]",[],anticipation,I have a strong conjecture about the upcoming result now.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
127,consequent,"[""anticipation""]",[],anticipation,The next step will be the consequent action we plan to take.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,12
128,contingent,"[""anticipation""]",[],anticipation,The result is contingent upon the final vote tomorrow morning now.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
129,countdown,"[""anticipation""]",[],anticipation,We watch the countdown until the big announcement finally happens.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
130,cramp,"[""anticipation""]","[""negative""]",anticipation,The muscle cramp signaled the exciting start of the race now.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
131,craps,"[""anticipation""]",[],anticipation,We waited for the craps to land with great suspense before the call.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,13
132,crave,"[""anticipation""]",[],anticipation,I crave the moment the big show finally begins now.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
133,craving,"[""anticipation""]",[],anticipation,A strong craving built up before the exciting event started.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
134,creeping,"[""anticipation""]",[],anticipation,The shadow was creeping slowly across the floorboards now.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,9
135,daily,"[""anticipation""]",[],anticipation,I look forward to this daily chance to see the results.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,11
136,debenture,"[""anticipation""]",[],anticipation,The investor waited eagerly for the debenture to mature soon.,plain_narrative,short,10-22 words; simple syntax,en,qwen/qwen3-4b-2507,v9-gemma-local-strict-json,1,10
